ing_id	ING_NAME_ENG	ING_NAME_KR
764	Ascorbic Acid/Biotin/Calcium/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Fursultiamine/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Iodide/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Sulfate	아스코르브산/비오틴/칼슘/산화제이구리/시아노코발라민/에르고칼시페롤/푸마르산철/폴산/푸르설티아민/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/요오드화칼륨/피리독신/리보플라빈/셀레늄함유효모/토코페롤/황산아연
765	Ascorbic Acid/Biotin/Calcium/Cyanocobalamin/Folic Acid/Magnesium Bicarbonate/Magnesium Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Citrate	아스코르브산/비오틴/칼슘/시아노코발라민/폴산/중탄산마그네슘/황산마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/시트르산아연
766	Ascorbic Acid/Biotin/Carboxymethylcellulose/Coix Seed/L-Cysteine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin	아스코르브산/비오틴/카르복시메틸셀룰로오스/의이인/L-시스테인/니코틴산아미드/판토텐산/피리독신/리보플라빈
767	Ascorbic Acid/Biotin/Cholecalciferol/Choline Bitartrate/Cyanocobalamin/Folic Acid/Fursultiamine/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/비오틴/콜레칼시페롤/콜린타르타르산염/시아노코발라민/폴산/푸르설티아민/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/토코페롤/유비데카레논/산화아연/Β-카로틴
768	Ascorbic Acid/Biotin/Cholecalciferol/Chromium Yeast/Cupric Oxide/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜레칼시페롤/크롬함유효모/산화제이구리/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/산화아연/Γ-오리자놀
769	Ascorbic Acid/Biotin/Cholecalciferol/Chromium Yeast/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜레칼시페롤/크롬함유효모/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Γ-오리자놀
770	Ascorbic Acid/Biotin/Cholecalciferol/Cocarboxylase Tetrahydrate/Cyanocobalamin/Dexpanthenol/Folic Acid/Nicotinamide/Pyridoxine/Riboflavin/Vitamin A/Α-Tocopherol	아스코르브산/비오틴/콜레칼시페롤/코카르복실라제사수화물/시아노코발라민/덱스판테놀/폴산/니코틴산아미드/피리독신/리보플라빈/비타민 A/Α-토코페롤
771	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Chloride/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/산화제이구리/시아노코발라민/인산수소칼슘/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/염화칼륨/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연
772	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Yeast Molybden/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜레칼시페롤/산화제이구리/시아노코발라민/인산수소칼슘/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/몰리브덴함유효모/산화아연/Γ-오리자놀
773	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Potassium Sulfate/Pyridoxine/Red Ginseng/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/산화제이구리/인산수소칼슘/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/요오드화칼륨/황산칼륨/피리독신/홍삼/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연
774	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/산화제이구리/인산수소칼슘/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/요오드화칼륨/황산칼륨/피리독신/레티놀/리보플라빈/티아민/토코페롤/유비데카레논/산화아연
775	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Dibasic Potassium Phosphate/Ferrous Sulfate/Folic Acid/Ginseng/Lecithin/Magnesium Sulfate/Manganese Sulfate/Nicotinamide/Pyridoxine/Riboflavin/Sodium Selenite/Thiamine/Tocopherol/Vitamin A/Zinc Sulfate	아스코르브산/비오틴/콜레칼시페롤/황산제이구리/시아노코발라민/인산일수소칼륨/황산제일철/폴산/인삼/레시틴/황산마그네슘/황산망간/니코틴산아미드/피리독신/리보플라빈/아셀렌산나트륨/티아민/토코페롤/비타민 A/황산아연
776	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Dexpanthenol/Nicotinamide/Pyridoxine/Red Ginseng/Retinol/Riboflavin/Thiamine	아스코르브산/비오틴/콜레칼시페롤/시아노코발라민/덱스판테놀/니코틴산아미드/피리독신/홍삼/레티놀/리보플라빈/티아민
777	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Dexpanthenol/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/비오틴/콜레칼시페롤/시아노코발라민/덱스판테놀/니코틴산아미드/피리독신/레티놀/리보플라빈/티아민/토코페롤
778	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Dibasic Calcium Phosphate/Folic Acid/Fursultiamine/Inositol/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/시아노코발라민/인산수소칼슘/폴산/푸르설티아민/이노시톨/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/토코페롤/산화아연
779	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/비오틴/콜레칼시페롤/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/시트르산칼륨/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/황산아연
780	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Folic Acid/Fursultiamine/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/시아노코발라민/폴산/푸르설티아민/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/토코페롤/산화아연
781	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/시아노코발라민/폴산/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연
782	Ascorbic Acid/Biotin/Cholecalciferol/Dexpanthenol/Nicotinamide/Pyridoxine/Redginseng/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/비오틴/콜레칼시페롤/덱스판테놀/니코틴산아미드/피리독신/Red인삼/레티놀/리보플라빈/티아민/토코페롤
783	Ascorbic Acid/Biotin/Cholecalciferol/Dexpanthenol/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/비오틴/콜레칼시페롤/덱스판테놀/니코틴산아미드/피리독신/레티놀/리보플라빈/티아민/토코페롤
784	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/D-Α-Tocopherol/Dl-Methionine/Folic Acid/Inositol/Liver/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Yeast/Zinc Sulfate	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/D-Α-토코페롤/DL-메티오닌/폴산/이노시톨/간장/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/효모/황산아연
785	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/D-Α-Tocopherol/Dl-Methionine/Folic Acid/Inositol/Liver/Pantothenate/Yeast	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/D-Α-토코페롤/DL-메티오닌/폴산/이노시톨/간장/판토텐산/효모
786	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Dl-Methionine/Folic Acid/Inositol/Liver/Liver Dried/Liver Fraction/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Vitamin A/Vitamin E/Zinc	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/DL-메티오닌/폴산/이노시톨/간장/간장 Dried/간장 Fraction/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/비타민 A/비타민 E/아연
787	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Dl-Methionine/Folic Acid/Inositol/Liver/Nicotinamide/Pantothenate/Yeast	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/DL-메티오닌/폴산/이노시톨/간장/니코틴산아미드/판토텐산/효모
788	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Dl-Methionine/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/DL-메티오닌/폴산/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤
789	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Dl-Methionine/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Sulfate	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/DL-메티오닌/폴산/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/황산아연
790	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Fursultiamine/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Sulfate	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/에르고칼시페롤/푸마르산철/폴산/푸르설티아민/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/시트르산칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/황산아연
791	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Folic Acid/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/폴산/푸르설티아민/이노시톨/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/산화아연/Γ-오리자놀
792	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Folic Acid/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Γ-Oryzanol	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/폴산/이노시톨/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/Γ-오리자놀
793	Ascorbic Acid/Biotin/Choline Bitartrate/Folic Acid/Fursultiamine/Hydroxocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxal Phosphate/Riboflavin/Tocopherol/Ubidecarenone/Γ-Oryzanol	아스코르브산/비오틴/콜린타르타르산염/폴산/푸르설티아민/히드록소코발라민/이노시톨/니코틴산아미드/판토텐산/피리독살포스페이트/리보플라빈/토코페롤/유비데카레논/Γ-오리자놀
794	Ascorbic Acid/Biotin/Choline Tartrate/Cyanocobalamin/Folic Acid/Fursultiamine/Inositol/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Ubidecarenone/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/폴산/푸르설티아민/이노시톨/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/유비데카레논/산화아연/Γ-오리자놀
795	Ascorbic Acid/Biotin/Choline Tartrate/Cyanocobalamin/Folic Acid/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Ubidecarenone/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜린타르타르산염/시아노코발라민/폴산/푸르설티아민/이노시톨/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/유비데카레논/산화아연/Γ-오리자놀
796	Ascorbic Acid/Biotin/Chondroitin Sulfate/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Yeast Molybden/Zinc Sulfate/Β-Carotene	아스코르브산/비오틴/콘드로이틴설페이트/산화제이구리/시아노코발라민/인산수소칼슘/에르고칼시페롤/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/몰리브덴함유효모/황산아연/Β-카로틴
797	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Tricalcium Phosphate/Zinc Oxide	아스코르브산/비오틴/염화크롬/산화제이구리/시아노코발라민/에르고칼시페롤/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/몰리브덴산나트륨/티아민/토코페롤/Tri인산칼슘/산화아연
798	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Oxide/Cyanocobalamin/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Nicotinic Acid/Pantothenate/Pyridoxine/Red Ginseng/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/염화크롬/산화제이구리/시아노코발라민/폴산/산화마그네슘/황산망간/니코틴산아미드/니코틴산/판토텐산/피리독신/홍삼/리보플라빈/셀레늄함유효모/몰리브덴산나트륨/티아민/토코페롤/산화아연
799	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Oxide/Cyanocobalamin/Folic Acid/Manganese Sulfate/Nicotinamide/Nicotinic Acid/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/염화크롬/산화제이구리/시아노코발라민/폴산/황산망간/니코틴산아미드/니코틴산/판토텐산/피리독신/리보플라빈/셀레늄함유효모/몰리브덴산나트륨/티아민/토코페롤/산화아연
800	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Iodide/Pyridoxine/Riboflavin/Sodium Molybdate/Sodium Selenate/Thiamine/Tocopherol/Vitamin A/Zinc Oxide/Β-Carotene	아스코르브산/비오틴/염화크롬/황산제이구리/시아노코발라민/인산수소칼슘/에르고칼시페롤/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/요오드화칼륨/피리독신/리보플라빈/몰리브덴산나트륨/셀란산나트륨/티아민/토코페롤/비타민 A/산화아연/Β-카로틴
801	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/N/Pantothenate	아스코르브산/비오틴/염화크롬/황산제이구리/시아노코발라민/에르고칼시페롤/푸마르산철/폴산/산화마그네슘/황산망간/N/판토텐산
802	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/비오틴/염화크롬/황산제이구리/시아노코발라민/에르고칼시페롤/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/시트르산칼륨/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/몰리브덴산나트륨/티아민/토코페롤/황산아연
